"url","localPath","bytes","status"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/3ac31ce1-9897-4528-a93e-a5eada54787e/l0,t96,w1280,h1089/image.jpg","source/assets/original/021-wp-content-uploads-go-x-u-3ac31ce1-9897-4528-a93e-a5eada54787e-l0-t96-w1280-h1089-image.jpg","139035","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/eaa504fa-fb03-4355-809a-28615515ed12/l180,t23,w1818,h1818/image-1366x1366.png","source/assets/original/022-wp-content-uploads-go-x-u-eaa504fa-fb03-4355-809a-28615515ed12-l180-t23-w1818-h1818-image-1366x1366.png","2362760","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/9d0d841d-1b3a-4738-bd7d-cc88ca715a7f/l0,t96,w1280,h1089/image.jpg","source/assets/original/023-wp-content-uploads-go-x-u-9d0d841d-1b3a-4738-bd7d-cc88ca715a7f-l0-t96-w1280-h1089-image.jpg","109136","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/16755d43-e1d9-4dc8-9e33-06c98e5a12e0/l137,t20,w1855,h1855/image-1366x1366.png","source/assets/original/024-wp-content-uploads-go-x-u-16755d43-e1d9-4dc8-9e33-06c98e5a12e0-l137-t20-w1855-h1855-image-1366x1366.png","3292009","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/f09322c5-cefc-4717-a203-bbd26892545f/l0,t96,w1280,h1089/image.jpg","source/assets/original/025-wp-content-uploads-go-x-u-f09322c5-cefc-4717-a203-bbd26892545f-l0-t96-w1280-h1089-image.jpg","125503","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/181fae69-b926-4ae9-8306-50c4b429368d/l52,t0,w953,h953/image.png","source/assets/original/026-wp-content-uploads-go-x-u-181fae69-b926-4ae9-8306-50c4b429368d-l52-t0-w953-h953-image.png","1657947","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/60bcdf4d-daa9-4e60-88c9-10db805bbb2d/l0,t105,w2000,h1701/image-1366x1162.png","source/assets/original/027-wp-content-uploads-go-x-u-60bcdf4d-daa9-4e60-88c9-10db805bbb2d-l0-t105-w2000-h1701-image-1366x1162.png","2291490","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/bdfcc883-6576-4ab2-951d-c90c6ccf47d3/l141,t141,w743,h743/image.png","source/assets/original/028-wp-content-uploads-go-x-u-bdfcc883-6576-4ab2-951d-c90c6ccf47d3-l141-t141-w743-h743-image.png","781932","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/43aa046e-8d9d-4ab5-8d9d-b9939401c70e/l0,t0,w2000,h2000/image-1366x1366.png","source/assets/original/029-wp-content-uploads-go-x-u-43aa046e-8d9d-4ab5-8d9d-b9939401c70e-l0-t0-w2000-h2000-image-1366x1366.png","657076","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/89d3d741-a63b-406b-a7f6-052972f7980f/l57,t2,w1840,h1840/image-1366x1366.png","source/assets/original/030-wp-content-uploads-go-x-u-89d3d741-a63b-406b-a7f6-052972f7980f-l57-t2-w1840-h1840-image-1366x1366.png","2305584","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/c69eb68e-5c3a-42c6-95d8-db5d309bcf43/l14,t167,w1825,h1825/image-1366x1366.png","source/assets/original/031-wp-content-uploads-go-x-u-c69eb68e-5c3a-42c6-95d8-db5d309bcf43-l14-t167-w1825-h1825-image-1366x1366.png","2216559","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/2f7f5a63-da65-491e-a24e-196b0a8c0525/l0,t0,w1889,h1889/image-1366x1366.png","source/assets/original/032-wp-content-uploads-go-x-u-2f7f5a63-da65-491e-a24e-196b0a8c0525-l0-t0-w1889-h1889-image-1366x1366.png","2401031","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/fb764c60-34ec-4bb1-a526-15a9f61f1180/l0,t82,w543,h501/image.jpg","source/assets/original/033-wp-content-uploads-go-x-u-fb764c60-34ec-4bb1-a526-15a9f61f1180-l0-t82-w543-h501-image.jpg","33305","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/video-placeholder.png/image-768x768.png","source/assets/original/034-wp-content-uploads-go-x-u-video-placeholder.png-image-768x768.png","18254","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/218940fa-b27e-4c33-933a-63e3e7de4b50/l0,t354,w1280,h742/image.jpg","source/assets/original/035-wp-content-uploads-go-x-u-218940fa-b27e-4c33-933a-63e3e7de4b50-l0-t354-w1280-h742-image.jpg","118280","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/63e95552-976a-409b-8f4a-0cf5883343b8/l0,t45,w2000,h1764/image-1366x1205.png","source/assets/original/036-wp-content-uploads-go-x-u-63e95552-976a-409b-8f4a-0cf5883343b8-l0-t45-w2000-h1764-image-1366x1205.png","2246731","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/58cbb558-ad07-44b1-be0e-62397a7521a7/l70,t45,w1820,h1820/image-768x768.png","source/assets/original/037-wp-content-uploads-go-x-u-58cbb558-ad07-44b1-be0e-62397a7521a7-l70-t45-w1820-h1820-image-768x768.png","1028840","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/45c8cdab-dd0c-4bd4-95eb-12c4c1c54778/l135,t0,w1080,h1080/image.jpg","source/assets/original/038-wp-content-uploads-go-x-u-45c8cdab-dd0c-4bd4-95eb-12c4c1c54778-l135-t0-w1080-h1080-image.jpg","249486","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/82a627dc-591f-4d16-99b8-b6d4cb3292cd/l17,t17,w456,h456/image.png","source/assets/original/039-wp-content-uploads-go-x-u-82a627dc-591f-4d16-99b8-b6d4cb3292cd-l17-t17-w456-h456-image.png","7559","ok"
